admPos xSecPos clinDetInc
0.858641837695846 0.928420691982843 0.618295766121009
0.61348922274285 0.296578958753031 0.3642752555958
0.0220852406560443 0.118956064403523 0.677311263717944
0.253180841066642 0.656256934249308 0.766344203035813
0.513975882160477 0.264943106420338 0.0252480187909678
0.59162186647323 0.909721100903582 0.314864480202319
0.17726222636411 0.550712976718089 0.177161919696257
0.142703268668382 0.678497761275619 0.562440925522707
0.470713895304361 0.0889414017889649 0.424743002905278
0.514542838808382 0.761592949809041 0.922262149917893
0.263341569675598 0.856065834209789 0.330297312392853
0.0195028878233861 0.734341319313971 0.19492709170538
0.444463078274624 0.942045884310734 0.585409528252669
0.301285770141985 0.591432456628419 0.769197979250457
0.265037216846831 0.469988703775452 0.834106176587986
0.702283647022443 0.220998485661345 0.241238387051271
0.555282810925972 0.759457249867031 0.560855681118788
0.222740609739441 0.305718705737032 0.979516976755811
0.275771114674862 0.0355160680264235 0.447433152819984
0.0471773350590374 0.788974960758118 0.476857246564236
0.884106857657665 0.545139088637894 0.101966007844545
0.468350473518483 0.655009733060841 0.103213823278435
0.215948034909088 0.384812087813392 0.897688647361007
0.720034856637009 0.263597591847647 0.591698372630868
0.73037122738827 0.704300627747085 0.787173716445686
0.635600611571222 0.236103263337165 0.889963490547845
0.00250087818223983 0.517617210684577 0.646852751646889
0.601148684844607 0.74592630632245 0.521148680899991
0.140783460323932 0.612572966388892 0.969135286817094
0.947495352649596 0.7261026335801 0.513539151952835
0.968361269389745 0.289430652863113 0.875138850560645
0.512898792688269 0.95695382936392 0.8940965914072
0.958148423093138 0.502698096819921 0.711155267014867
0.677273544108495 0.356140380828874 0.41933001096826
0.964558449103497 0.210233445191523 0.260227254160214
0.740474281507777 0.647031865985366 0.563008760567522
0.676056091597537 0.0267569410563447 0.678858021622291
0.420048951844452 0.588120814484311 0.155641042800387
0.016651268493617 0.990375730237691 0.413029774654657
0.659652952534612 0.764600328465458 0.134599100138061
0.667719446050236 0.284429589862935 0.728361693864688
0.130838764313608 0.325541278769495 0.370088321102317
0.54916357980296 0.906963457724545 0.580707068963675
0.445297463480849 0.814068642359227 0.333058372810483
0.936668998462846 0.740818988022162 0.612931673770305
0.713490424059331 0.552038977924502 0.526418323422782
0.240797512227669 0.723070992505178 0.975990339932963
0.802602763075149 0.773876578211552 0.199178099786164
0.00786356919188984 0.918526698208647 0.0534434665965382
0.188412359414622 0.207323663169984 0.967814791414421
0.876515231668251 0.304201376000652 0.514253101659007
0.851028557500802 0.781115686350036 0.641526403856231
0.247228454285534 0.820847218777519 0.111408675693208
0.703637420988409 0.880920076271053 0.416222484991653
0.763341727843741 0.208930669836234 0.0493568033240736
0.62626275207568 0.976441080862423 0.450332063867711
0.413573700199602 0.107018235541647 0.802439264751039
0.154901948322542 0.802872539526317 0.536722377730301
0.00409890386858024 0.981099581984337 0.590603576722788
0.500025481240591 0.374009425253142 0.0412024924061261
0.277961701089283 0.214856758627575 0.606890721731819
0.59451138510881 0.14730508582457 0.7862240848972
0.121604237055639 0.803071303754579 0.508754909824347
0.962882410051534 0.015705471996218 0.665249447740614
0.805625739776529 0.530848367599538 0.0321573414925952
0.926946816711919 0.218483762700576 0.175371437868103
0.207741740513127 0.435268956682412 0.0222786536219064
0.952336429520044 0.471705550384009 0.853599612786202
0.843898305822397 0.938016877967166 0.985819256277289
0.935393353753956 0.196541780770523 0.837746372565161
0.323277757653734 0.273760988537455 0.267313573090825
0.739202925102785 0.668554062143667 0.353725012226496
0.538957098027924 0.225182281127432 0.93020140585117
0.258268773784162 0.681743136589415 0.822357431488112
0.913929184613749 0.492453371654265 0.619292489224114
0.961004930041265 0.209773202826735 0.208498032962671
0.577668105166638 0.0529475375043694 0.249329396945192
0.777741441037506 0.476024207472336 0.222748536352767
0.731542779521551 0.666483505761018 0.732815983712906
0.531324057488935 0.164911296461243 0.376360230690101
0.0998236567901913 0.093513258443214 0.201339205853874
0.229317471600836 0.16277788112592 0.302380045050755
0.045324004534632 0.700605566819664 0.0738218763656914
0.469609972091857 0.455926100408193 0.0750806179952342
0.712187906447798 0.137833363427082 0.839893149544718
0.642698889011052 0.154014590299921 0.903908884444507
0.680444225671236 0.0405333750941791 0.95301953337132
0.774053926174529 0.34114763540565 0.547669971034862
0.364593027919531 0.737742069248343 0.248631417504512
0.675233874641359 0.0119779814938083 0.952697970134439
0.196652391368523 0.483500866439892 0.896743198501412
0.9799541016242 0.169961774851196 0.44006149960449
0.477199754191563 0.424230943123111 0.411503651738167
0.330466652173316 0.190234879453434 0.0873813965169247
0.144451688429108 0.182051588779315 0.422553250201978
0.87412457359652 0.178480803606566 0.174330665879184
0.709240125216776 0.346340641360031 0.430207155861659
0.394679111783626 0.465407431083964 0.965920754847815
0.628303414310096 0.984479898786172 0.0665926453941502
0.695042563602561 0.715319941745838 0.0846977382039186
0.938940863938536 0.238734453430399 0.554192859453615
0.587965919898124 0.824890099641867 0.34119166074344
0.49061391278496 0.808939934766851 0.100201777801849
0.508270114404848 0.817988887303974 0.831728838751093
0.63939966682205 0.418795853494667 0.460529884235933
0.873479919083649 0.628268437319202 0.535935569979018
0.956374732946511 0.586721119658323 0.0556068169237115
0.700923398602754 0.0651030016508885 0.477537760787643
0.167967854212271 0.282915377500467 0.96194540918991
0.855307540734997 0.538064058118733 0.468306173724355
0.288185948258964 0.420433363482822 0.0990865330002271
0.449914113545325 0.774842856322881 0.495407584397122
0.232362275430001 0.916009697025642 0.102399200903485
0.0322908234824426 0.953921073201578 0.744503286942374
0.496748176360969 0.122704237191472 0.172954134316882
0.502333417690592 0.731740330323344 0.00372927498631179
0.290770658377092 0.482804775323253 0.978811605698895
0.99793438481749 0.531618629034376 0.72657034742739
0.766325815036893 0.94855160048604 0.0177171207019128
0.0630044859135523 0.388934467399493 0.456507983410731
0.383334301444935 0.0277736570041161 0.530092363932403
0.750803359032376 0.494061619982356 0.162840818564175
0.0272810733185615 0.391569981173845 0.826983606052352
0.901184082311112 0.954831347492058 0.196028881802689
0.840213700105902 0.561028161458904 0.945891436216887
0.114555313968798 0.0567795313389506 0.974886873083655
0.278845478505362 0.707037356613437 0.963928419968346
0.557094493187498 0.702696355284192 0.37489015353797
0.930408519966993 0.453485199942021 0.511256837441353
0.398001447960502 0.393001515559619 0.990469947319478
0.262093873615842 0.0621234121974558 0.755324674580712
0.891090522609185 0.427086124172201 0.762284825933632
0.945988678951049 0.250223019588273 0.751714932763251
0.30611474827351 0.123389641279355 0.127505510174902
0.391577848859597 0.343509173193946 0.242551252288977
0.975350462868577 0.241370053248014 0.97629411737388
0.202971975694643 0.826800120409578 0.0133424555952661
0.619692788931075 0.506880201762076 0.209742326234467
0.317424844945781 0.516135467266198 0.605299774890998
0.161174652181566 0.184845611640019 0.537913745908765
0.541690579520306 0.0584322457835078 0.694532969234977
0.566331439835252 0.982905910715926 0.932029829237843
0.0688403377814684 0.189316524187801 0.438640410329914
0.783264277558541 0.0927865512266289 0.366680550640216
0.775956352238776 0.335607632048195 0.21665457370528
0.419695512383012 0.145801593897399 0.794392145279329
0.951938351629768 0.721875443666242 0.552569567895262
0.959768838356482 0.319044631079538 0.210999585963087
0.910713551403489 0.769805037794635 0.0261121733777691
0.415842954050284 0.915487388113746 0.434061901539797
0.813340965332696 0.18896241111448 0.652166866199579
0.384254788287682 0.638288759715622 0.373586231721565
0.150359253189992 0.0832372154633049 0.754168724263553
0.515449903561734 0.239431516900193 0.229998185452539
0.629487608542433 0.940365489843301 0.114794502420118
0.984899279091507 0.106632943204837 0.32983799783932
0.318869933981216 0.450695487007964 0.19147561124526
0.985335627587047 0.829195271224016 0.923785947098397
0.829871577044949 0.543779478222132 0.776551501727197
0.82483465674147 0.0139765894794837 0.656212067360058
0.0527314927298576 0.571307627308415 0.00874667360121384
0.134489573736908 0.395770674367668 0.803453509005485
0.533616710208589 0.669934332236182 0.717990692024119
0.0595982357836328 0.362689840378938 0.866308813653886
0.815591036018915 0.014224776632851 0.159102401040029
0.0866861845720559 0.479164876522031 0.211474569704849
0.662628222705564 0.409762399749365 0.0816364258653484
0.0537854746766388 0.548727132588159 0.653966163336066
0.00591131811658852 0.163284073102521 0.856588257279014
0.0312323112550657 0.104698254252318 0.483514809511136
0.715800855092471 0.291416604268597 0.507938453919254
0.923101858632639 0.539317858955124 0.571756466802442
0.101082848198479 0.385980751878815 0.382709315162152
0.983302675491432 0.497589414507383 0.56421704915096
0.0288716311960015 0.578029494347051 0.765448261131067
0.21849185570213 0.710642310625175 0.740178459103219
0.350782015027478 0.623204579584766 0.895233325317502
0.0692309273732826 0.275595645673806 0.205474362149835
0.717053907057969 0.659785639946815 0.700753265276551
0.091887559824856 0.701164798703045 0.588013633938739
0.604963060455164 0.994850322056795 0.608472919202875
0.889985640431522 0.368869321122998 0.736321064956021
0.498232090337202 0.572933053350775 0.527838702440029
0.660465339215472 0.937943912495161 0.480677803079365
0.800409834896214 0.725820070737274 0.881674657358788
0.303800377002917 0.306550979356049 0.000868122978368774
0.560092772997217 0.34559061221499 0.0865964304960798
0.582612224808196 0.481842249062145 0.611970028327079
0.616800517789554 0.359878996699117 0.538719673219835
0.632184007479111 0.0239082399932668 0.63287882504263
0.922741853463929 0.895288857443724 0.893589201858733
0.707082960309926 0.889198207093868 0.0975163394897245
0.847071002028883 0.112725227634422 0.752066158973379
0.056194102341542 0.00500804269034415 0.655132446629694
0.699739959093276 0.525146298506763 0.280312295015669
0.16820887899748 0.344124079979956 0.225564344110433
0.455898119895719 0.440336847948609 0.152436876283027
0.0873813950722106 0.402901444047224 0.119876352592371
0.0246473734136671 0.958170544531429 0.0447262925191317
0.0741670939177275 0.674255340941716 0.39320452567772
0.535658802148653 0.964984159275889 0.470208836441627
0.526532896368764 0.575073759641033 0.05192295591929
0.865679529630346 0.018914066349389 0.795889253167436
0.484838225463638 0.300488135740161 0.730862664045068
0.261961197825847 0.205948373800144 0.49759093194711
0.0308632515277714 0.576350902127568 0.304832449768437
0.897606364336796 0.0774882703921758 0.394801651123911
0.747457066565752 0.963363356940448 0.143483790709637
0.406741960699204 0.581382517571561 0.699213466738351
0.102448417111533 0.566361371120904 0.801429330165032
0.219185047414154 0.804404847471742 0.626117891043657
0.756084312961902 0.922997157134348 0.783717143185437
0.972487045769347 0.0419639349207282 0.703770684792195
0.565772210952826 0.171725959809963 0.935951688718982
0.0412722830295097 0.615543020027922 0.623441911019385
0.74218425051379 0.0660536256537307 0.0306059085873421
0.209612073922297 0.886441609859001 0.758727325180778
0.50783210672671 0.149425588863203 0.778177680422552
0.728593749370193 0.403923977728002 0.984325434750412
0.723744552962948 0.901700356233167 0.63432579338504
0.367387962410459 0.153919601555681 0.400500207730569
0.145095208888873 0.589666501341155 0.484595263247611
0.612339072019793 0.378935566852568 0.371307989810128
0.429622244044673 0.131694804144325 0.0629155757443514
0.276951110625174 0.652374408897944 0.68813887548726
0.999842896859627 0.792614900884684 0.372972953395918
0.878720986422151 0.456716604999499 0.265587275554892
0.708931505061453 0.311905718476977 0.587375599520979
0.827606909490423 0.22606819383637 0.764098618846387
0.797460841435473 0.627221491843695 0.517699097751407
0.252667408317095 0.932540674952557 0.816201500998344
0.284820191502338 0.314284961773781 0.226882526142988
0.466065340469126 0.487861414174549 0.702008323268034
0.585963581515709 0.256221717242151 0.669515424972167
0.405840463525848 0.629141417614417 0.621256700162776
0.356896715121809 0.583521179877222 0.915883378328988
0.23335036405432 0.295451509647304 0.0802932358474936
0.618705818443559 0.0331005713066552 0.403396012040786
0.76572864878783 0.815018286825391 0.840360452915542
0.831737435143674 0.807574147595326 0.691799365035258
0.842736927589867 0.654701162629761 0.749464918982005
0.0260079923444428 0.312307353567099 0.515831049879314
0.845871737289242 0.936759149925085 0.2827374456611
0.478003258231096 0.3095771662849 0.920932565834606
0.456164520209655 0.849471385783749 0.520591815138236
0.796246118953219 0.632925337127643 0.671902668555267
0.875886795285391 0.158895355911227 0.54607970715547
0.942130894867936 0.277859323962126 0.503511304125888
0.584803625493776 0.743134659921052 0.405460360118654
0.124862266446929 0.869515548284864 0.642206960308133
0.139280063047539 0.874030095499475 0.56138896121108
0.528090582259931 0.223889811697183 0.545442670591874
0.316537719462067 0.294767955398653 0.46977367759496
0.779968954310985 0.242821479595266 0.987965083230985
0.0732418550055008 0.414853680989472 0.635847911136923
0.746640301612439 0.64196557989018 0.884797054894734
0.907705012975493 0.504575693861116 0.145252774721943
0.0848157476598863 0.617707153055584 0.167922157132067
0.684354855266633 0.244924286082154 0.887965890651103
0.404695289078169 0.503501991101075 0.90095390423364
0.453272513570962 0.665792970743496 0.307763352743816
0.556112964019412 0.553646970564267 0.510802101890789
0.870555803704308 0.540813031508354 0.256539427189389
0.732074005800532 0.637333494884893 0.135285960191395
0.152468586912844 0.234832167791901 0.757708568668226
0.859285701575456 0.823696211214643 0.882467839221936
0.743608727121493 0.280606342449319 0.777787727360846
0.516196212462615 0.635289879527176 0.269197197811911
0.663234056150541 0.864245246593142 0.666720468935324
0.554041387748206 0.821759796549333 0.648796601545764
0.368488563971827 0.620032211684389 0.300373623996973
0.380775022781221 0.904867182256887 0.939784718843643
0.0975452281215694 0.590823275438044 0.960855735308491
0.982587408605265 0.818627977959113 0.494398491286673
0.291624411333818 0.0301049214652739 0.22707054380374
0.319451075876365 0.713581140053226 0.789128871512366
0.782108658547746 0.276002877702937 0.189407215029933
0.89039187233639 0.252099702318432 0.362987677788362
0.312835309608607 0.381895588082494 0.706673650861252
0.757473747074138 0.613784143056953 0.215512003723066
0.0818101768351626 0.929093403668143 0.0153630049764179
0.534436316167703 0.832231761015253 0.598248589760624
0.503671862572897 0.793304620878538 0.43138831857522
0.785168838646961 0.69049957851111 0.332457325051306
0.656027965588029 0.968560413446976 0.465431295014219
0.608536251221318 0.20347950776387 0.0569625095152296
0.0709886696445756 0.454364417717792 0.0370637637148611
0.611380625176243 0.0127784442354459 0.86383023150079
0.0890677995255683 0.6310126110774 0.35256744549633
0.155565430700313 0.748567583239405 0.516217980622081
0.315604994622758 0.827147101709154 0.743440805365797
0.271071843323065 0.521355412978912 0.701577226934955
0.658477381797042 0.12839557007188 0.296894142902456
0.256923481037375 0.355298599321395 0.458791248517111
0.729841250456171 0.401779946358874 0.927094616707414
0.605145113238133 0.400774163528811 0.5334437082191
0.738419002226321 0.959813587957295 0.185919303465867
0.459370448890142 0.081898337691091 0.136674995515496
0.868241122415988 0.973840567484964 0.0945151754955295
0.0796124310216401 0.974785343972966 0.847817688291194
0.28044924981799 0.180934432923561 0.351196088004857
0.100198019900359 0.893018468096852 0.171000477808528
0.35253049290739 0.422352110930719 0.505689158394234
0.430899317839649 0.921306452539517 0.804023936253972
0.333906237314222 0.237951589862118 0.813594868993852
0.44643668070063 0.0809621967722196 0.950698133002501
0.542288811236853 0.822190390102332 0.237906393942889
0.135800260450458 0.442164465625538 0.973105137655046
0.0946376797647681 0.216155168852536 0.321209494557232
0.425303726812825 0.405419919225853 0.421549516911153
0.540723355847877 0.057944694748614 0.659677596495021
0.409088427978801 0.705794050207129 0.60937088690605
0.0834692208343185 0.193073839516146 0.807170402613701
0.428661370119546 0.464081527120434 0.89991570223053
0.710463687076 0.101835840770276 0.735122946096817
0.117579548232723 0.875403087181505 0.811091444836697
0.521736079954775 0.997719332796987 0.85409899055399
0.643717733583413 0.989119236829923 0.809888097550254
0.43140938553703 0.231639039745321 0.644037641043542
0.248417832618812 0.12901384744118 0.0272345742024481
0.133622194627067 0.686933762678877 0.768462049555732
0.137473503984278 0.0950723352555651 0.090888528383337
0.957215457928833 0.200170558352489 0.509960774556035
0.462739462714642 0.0428206282323226 0.704809109000023
0.362020187137183 0.0513313907447737 0.504955317210406
0.185379939317005 0.0637185482974164 0.649440548831364
0.0787311993357726 0.694127301726025 0.092400421008002
0.344856402033241 0.0167078977238853 0.110320225341711
0.764832151198993 0.135696318826638 0.63136496771127
0.90240876218467 0.925637223626021 0.218567599244183
0.249508412265684 0.142515228276607 0.601135305423988
0.773855700673303 0.9334449898249 0.0747262354290578
0.592190719975159 0.266174977764022 0.407849438556936
0.0924796863845549 0.132846570477588 0.475810580458259
0.0650837917798199 0.766456643754384 0.173371671928558
0.359881334181642 0.0737802539670374 0.999430809359765
0.670934749078471 0.867395730822114 0.996251166864298
0.62127246910939 0.181287167640636 0.219970555168577
0.369615175266285 0.755623877762584 0.359928906962508
0.138135759904049 0.718436805924634 0.309893296794733
0.787411430230364 0.542651932726381 0.16140203616675
0.467902807169594 0.332694097050698 0.607580580316251
0.212282638399163 0.970183116598055 0.670080086592585
0.665437047388405 0.0696556518883444 0.622240650534863
0.722059397847625 0.102531647720141 0.737459477488184
0.125636075313669 0.931129675047006 0.220124341418501
0.0726244412690867 0.413389317203546 0.551600338402903
0.819032591565745 0.917808641223935 0.599652095381869
0.421225561836734 0.87279256560537 0.820950910854852
0.38110549868294 0.794542497957358 0.567837724633748
0.860396573198261 0.022684390376322 0.367700241343118
0.328772756692953 0.837091556106927 0.957650837370893
0.7059449570016 0.927713968275348 0.0149686990703922
0.558442882117117 0.416714950167574 0.80055506011541
0.226945643312298 0.961539605640573 0.550002229081234
0.120199458737159 0.13627072345512 0.235761790351011
0.417714243799215 0.547295012570219 0.938944622628624
0.329642697478645 0.477945846112212 0.182209106682567
0.987000169675099 0.526902148920577 0.540334088067059
0.273785420006141 0.358338830120396 0.0796753661085386
0.0366248395768926 0.148033858149778 0.398679950547637
0.386707649335032 0.687602326981258 0.493426626614528
0.974918938555755 0.858621557635022 0.149328063972527
0.244563406178262 0.41539267093013 0.723669174713083
0.0101431809966452 0.930424633480841 0.306100107034668
0.77096812279569 0.463265142546967 0.674985224337317
0.00648666109703481 0.177413620393723 0.705431548055261
0.761766851343447 0.597912901912117 0.0394084424257744
0.92866620745114 0.676738404791569 0.261917622861918
0.905709608445875 0.519787759365281 0.213840054395609
0.607320119138341 0.977902431133902 0.409830019869842
0.361681278316537 0.462900331109762 0.581082852308871
0.345594438523287 0.749639038520632 0.461693134245463
0.146338313140208 0.287648052440258 0.437767860114807
0.461526252009207 0.556711336173117 0.331884476388339
0.99384149064729 0.987213646155316 0.294488372604363
0.27095718623721 0.565931135471677 0.0836878390421625
0.647291473814286 0.848968731323956 0.488209328444675
0.40348163136933 0.828009978967719 0.0166703360471874
0.343759808272356 0.500419760684716 0.87772492187121
0.518623507709242 0.025115457639331 0.947510298386216
0.883160445470363 0.115619092319859 0.883773075597361
0.0259575685292948 0.473600440018112 0.759293902251404
0.393138226763578 0.327897530193906 0.154631571889156
0.447645167813869 0.879822504217736 0.443002534006722
0.0189611656845082 0.224214702647412 0.357613066951977
0.49452520749392 0.941248731450876 0.288928597606486
0.485843573230319 0.259612152118003 0.0988845176503528
0.216337700617034 0.0491054190418217 0.358736505349167
0.719106618689373 0.663482544058235 0.355026662056102
0.772248974659015 0.00624768034159206 0.139874347068369
0.509833025738364 0.364441174582578 0.707165131595219
0.0130602648633067 0.736031616045395 0.451931051276159
0.803089875703678 0.221291081565199 0.35616203466244
0.995125130580273 0.398838877427857 0.959634632677306
0.0853966047172435 0.495569256623508 0.259959905752912
0.475075004559243 0.661245776284952 0.91321617196314
0.20461699533253 0.484790485652164 0.640880497156642
0.000367618625285104 0.722169482043479 0.0523687402198557
0.299561812024098 0.59641016250127 0.190368597961497
0.491622334486106 0.634567474480253 0.578843980306061
0.754131832144922 0.585055061755236 0.295998276304919
0.963087750465143 0.60820136724133 0.262498504528077
0.682206584070344 0.466464622196276 0.442553414674709
0.474972279494395 0.298730851286324 0.836113686689176
0.636159018062288 0.752600213928381 0.130840169180417
0.327841407044558 0.260043389317812 0.921608647303656
0.360534558437532 0.567430274944054 0.231779037161265
0.622650655537611 0.624834112731041 0.867174312649295
0.79859412490041 0.579217725681374 0.46231614220934
0.664362816373818 0.187208418528782 0.715355053914478
0.825533001130912 0.161619329960551 0.815381072583841
0.671628526660846 0.988123722795397 0.257515430997126
0.418422584682005 0.720155686750077 0.905623700317694
0.767023043815512 0.246422198629007 0.579194862072356
0.34130580056808 0.640755956657464 0.630680717117619
0.978780300207436 0.831924167535501 0.615914659270085
0.630507891384186 0.518991531700594 0.301183808013564
0.492309638982639 0.067143590557389 0.24616389636253
0.326892032981617 0.285899608321255 0.126085562925087
0.551786353252362 0.87677990255598 0.970637982504675
0.52750535520399 0.776748393021757 0.32790362992906
0.432586168108275 0.42399629800464 0.638538298033643
0.238101870350307 0.5582107285487 0.457437770839548
0.178920953856083 0.750878062649863 0.131247866220772
0.994880983829498 0.739491108646383 0.60447641142481
0.567151093059219 0.267511526094051 0.427654329779325
0.153465455460362 0.257707027013414 0.479665271098958
0.792767389701447 0.754615371958585 0.188586482565617
0.918556164345704 0.37015681767161 0.298061089836759
0.128978808338288 0.340409747766331 0.937936228008475
0.45836277603684 0.0963019986785948 0.87661293653748
0.655979231036967 0.302665732307592 0.852019308780786
0.23786399242701 0.603736705972115 0.228554158669431
0.837616377189755 0.651630207836395 0.982615190195618
0.690594838401303 0.446262440280523 0.712474734497722
0.259512228484731 0.201853087668773 0.709706819135928
0.401642442051321 0.232233517276589 0.673050419864478
0.929336571382359 0.768180736131501 0.557923721074825
0.786133770759683 0.174054903331446 0.32400970242708
0.0173162691423204 0.354244435873348 0.20201132594212
0.213570730307605 0.675861466308823 0.780862566898344
0.931269335781457 0.523512518696254 0.3612521983115
0.832292178443167 0.248397206978174 0.263502115116455
0.917440916095162 0.490215483827284 0.912196427476825
0.687365448235767 0.105177861021599 0.0246376474071294
0.881607602431206 0.288550325184362 0.15012835160573
0.471802360448055 0.812659596626647 0.0891763520508539
0.553013526135124 0.125328702129191 0.661472964265849
0.223109902975615 0.719600409074686 0.683947051516036
0.807104216867359 0.648181100170361 0.756471328302985
0.799389429208822 0.943207105145557 0.0760404305816628
0.887489835514221 0.706212664081482 0.123228174824733
0.29421906685154 0.126793580006575 0.252867152649444
0.148360245752148 0.698868477792013 0.0334015757660382
0.809248935907148 0.520640709743137 0.835562001771294
0.410400387268746 0.0503294070130214 0.428489474633476
0.758401252188487 0.975741076718085 0.914853783592815
0.704612287850352 0.380812265866902 0.983442464616383
0.334979119750205 0.38256999039161 0.84495684470376
0.332401686110534 0.0531796303750016 0.637884447945049
0.480648623705143 0.955598753124708 0.90612159448443
0.669318323779618 0.468745455967728 0.165153441529255
0.852167000818066 0.489755124493502 0.38010975419404
0.351169998635305 0.348800770346308 0.87191467576148
0.575067704497837 0.0361650754825678 0.250323404153343
0.615485125006875 0.451248563399306 0.397859003731515
0.119742009717273 0.75134194457042 0.577672975634458
0.129380803552223 0.605046667098766 0.315383000712609
0.285544375282712 0.6998392612834 0.6008532909879
0.637971228198614 0.229083716300083 0.79275525769894
0.211409272535937 0.758824152508052 0.534162123787682
0.00870103747793473 0.616029061591253 0.0918460818408057
0.243064050435787 0.111838979003951 0.880653310350375
0.279868229546119 0.756270804713015 0.312017389561515
0.292199429488741 0.212442190507194 0.446652268978534
0.9861670804522 0.85329083912354 0.773033306068275
0.602090125204064 0.100112427862128 0.962180735813454
0.909730750360759 0.43258179541002 0.888057598131942
0.848878445464419 0.505832784471801 0.708314105524914
0.839916783435736 0.363479310550494 0.153690222586039
0.488097422723426 0.448599730880698 0.556115630035754
0.776960121100768 0.685368373900419 0.326852102278266
0.0588521545333788 0.709819071994396 0.268156132437289
0.681908499719575 0.491259403809905 0.24070580745046
0.693097451239824 0.945751927172765 0.137098969187355
0.497036330465926 0.562332127081463 0.399065300521674
0.966879427077947 0.568862775816582 0.82906535250484
0.190367308006855 0.52487913754303 0.645838443632005
0.183161550207064 0.338483953183982 0.459181835544761
0.0889661354767159 0.870305651962757 0.910966499340022
0.546106188817881 0.150046902029077 0.203981948120054
0.347210030607414 0.913606849713251 0.0409292147988453
0.392340226086555 0.470222104445798 0.584950401777169
0.674285518928198 0.279320740227122 0.22390389876347
0.940275445315754 0.0432968088346533 0.0853583261903841
0.358620860707946 0.46169667629851 0.00280590518028475
0.426488283909857 0.767662484539207 0.595887393331155
0.246278773704544 0.801725487891352 0.779632353119087
0.108247810810572 0.352679369499208 0.597983079111669
0.483488353960915 0.0681175827756524 0.369613406095421
0.850477035958553 0.894477691276697 0.0285541938142851
0.37550693268911 0.644382099233568 0.0587740529463626
0.254260909077246 0.165622517111246 0.144906896417029
0.239350011911709 0.738611554104602 0.806421938469866
0.836865290171234 0.899318479506997 0.183638652697671
0.189610706279287 0.592259646463674 0.207716204694239
0.748580195203191 0.810241529288003 0.0420235213642009
0.260406287207035 0.353733534529572 0.195349213332869
0.0346449731548782 0.789935745390598 0.994360511383973
0.94411465718667 0.449791836880846 0.7338355463997
0.790003385517048 0.965031747820554 0.0704821151248179
0.673247639697045 0.1205077942512 0.277404211972374
0.0380602508708835 0.139637389424257 0.120021846447838
0.718313300101552 0.947432717882795 0.851630467330106
0.0437333744640928 0.130270360939903 0.603833860779647
0.814035142584238 0.206012374205515 0.716519311936572
0.416480703478446 0.351772212584503 0.586858693649527
0.251070753008593 0.771906190117821 0.594582832520362
0.396410025540739 0.383851508010179 0.11503476287052
0.181734403202543 0.219341074599419 0.544217188521288
0.988800894122804 0.297773351816926 0.0821042255891953
0.812527209362946 0.186755888175452 0.429917649216019
0.172492911015637 0.56057864011568 0.169606370300287
0.433270725344075 0.417443802733673 0.817980802471517
0.106192688901443 0.307345592679223 0.071076693353476
0.414176196391927 0.805104031219147 0.0359333339761943
0.980636453598738 0.134795359248994 0.627159621547442
